timestamp;hora_dia;dia_semana;reqs;trafego_MBps;usuarios_ativos;temp_ambiente_C;uso_cpu_%;uso_ram_%;demanda_energia_kW;pressao_resfriamento_bar;consumo_agua_m3
28/04/2025 09:00;90;0;1705880;550;3067930;23392073692223400;4570844000756470;426414962349082;4981740950072120;17794233054211700;63183060120891000
28/04/2025 10:00;100;0;1456790;420;3313760;2311600165285900;49967071888183600;4604432796537070;5352889570295880;17965753842338000;6094399550031370
28/04/2025 11:00;110;0;611240;590;2781000;2234731822625840;5318855253140340;3663779712810540;540564161268442;1801152536050890;5684997191511180
28/04/2025 12:00;120;0;1745310;600;2849040;2328505372036380;5301535818403440;5260381094920000;5228649635797650;1814352596725630;7226957254317570
28/04/2025 13:00;130;0;1402680;510;2438980;2348078945129810;5354730799156510;4753638848899310;543575503048095;1819948381727300;6661794253157610
28/04/2025 14:00;140;0;1255130;470;2303270;18792242372385700;5239508742385700;50613336218072800;5376549878886360;17438590727050700;6334235887073020
28/04/2025 15:00;150;0;1794170;570;2458870;2078684509224030;4861373493682100;39539167911641800;5302795219095630;175487135106771;6912115951818010
28/04/2025 16:00;160;0;1542810;510;2403820;15281382258273700;48467596287589400;5075608520704620;5233258219980360;16715587153120500;6292785185761120
28/04/2025 17:00;170;0;1650220;500;2360340;1634501259320530;450237573979551;5468988143505440;4902127918202470;16702939758878500;6437117028387680
28/04/2025 18:00;180;0;611240;670;2295830;16561832315719800;60273177371950700;4072846321050960;5812519908999630;17497933715955500;7360940418307850
28/04/2025 19:00;190;0;1541330;530;2279690;1610753366068260;5114505466924950;4889395931422980;5260121016836200;16973382782564900;5768715634236040
28/04/2025 20:00;200;0;1667810;570;2125530;16160515800180900;5001704418611520;4586042187756630;5422793519260680;16924929579332900;6622287140585870
28/04/2025 21:00;210;0;1353960;440;2320010;19791071243460500;4624672022269280;3949027507947330;504562442128614;17280996697653700;67725984859331
28/04/2025 22:00;220;0;1536610;400;2558590;1967889845340820;5022116832194440;4758516647676610;592621172760594;18226657949550400;66203509284398400
28/04/2025 23:00;230;0;655660;300;851560;21533831915997600;4524958645362460;4879658278040370;49540393571557300;1749255411008090;5609042766939650
29/04/2025 00:00;0;10;446060;150;904370;23035709029182300;4815892320661330;4282286591530730;51172917407301800;17863302514708000;5862209463811850
29/04/2025 01:00;10;10;529770;160;770630;23433701670168900;5240708089789500;4990958861836940;5282024572072060;1813540929542010;6726316563993350
29/04/2025 02:00;20;10;543860;240;985300;2498664476422560;5349508438188820;3870346103771830;5524923679721600;18422750933728200;6744043020890730
29/04/2025 03:00;30;10;426800;140;1034460;24724128695382800;5508680870699890;3924383673739180;5345755561859500;1846295973965740;5679224213903100
29/04/2025 04:00;40;10;748270;330;1007110;23683611532679100;5971620137419430;4605500870886600;576768702541251;18538351798611600;7016366582735980
29/04/2025 05:00;50;10;575250;250;1056860;2745042457638750;5304040471416200;4548375343953290;5469684224289060;18769583922166200;6495093286470570
29/04/2025 06:00;60;10;565340;250;1123660;2511633180082830;4522880200659120;4251542305112200;517305084259126;18028889870453800;6209873887358420
29/04/2025 07:00;70;10;392570;80;1086040;24460308857012600;4888876271074220;4836849399615090;5204370474827390;18113484464089000;5956371504096290
29/04/2025 08:00;80;10;1335760;520;3225460;25197224801431200;5259409005389170;47914773400355500;5264064676617700;1840928822290930;65079252585979100
29/04/2025 09:00;90;10;1504860;520;3230310;2345921074580140;6138580953107660;4921606577639670;5745185624162450;1858817208842400;7280659261590680
29/04/2025 10:00;100;10;1621440;510;3247370;2337385442701580;44046024502519;45283743179571300;50415409556114400;17708379389178300;5847257172029140
29/04/2025 11:00;110;10;1876920;590;3245400;23551357062755300;5720244361472;4830249188835880;5582582956512410;18392825740149300;6013170088546600
29/04/2025 12:00;120;10;1583610;430;2764080;2252251260886920;5177703688308350;4387549756439360;5366639434957340;17967228735484600;6323427430479720
29/04/2025 13:00;130;10;1261700;460;2667400;1961797871995150;5512383752367450;53916288395991700;561710130215449;17698888684176400;6981549314645970
29/04/2025 14:00;140;10;1550910;460;2361340;1926844194057690;5042723366679720;4245272235699470;5327425850448730;17411627974426400;6203711390569320
29/04/2025 15:00;150;10;1589840;460;2224990;20783072382409200;4671046931197250;5411316406478630;5121815271891850;1745298432296;5569974746805380
29/04/2025 16:00;160;10;1840040;500;2457760;1928049856146320;54763578980257800;4589646310079600;5279924887889530;17630253733232400;6643037251451230
29/04/2025 17:00;170;10;611240;670;2544690;2124889425386650;5461797753306900;4050732323988070;5378371636662960;17918233014733400;7020657170205970
29/04/2025 18:00;180;10;1790410;530;2264990;1977019226061230;559396866056848;5128186873469400;5476818385436400;17762513169376100;6550575395643330
29/04/2025 19:00;190;10;1838920;650;2359125;19852736297683600;5124787656259320;4648940535819470;51084431273712500;17540304272782200;5518545039745540
29/04/2025 20:00;200;10;1626090;510;2453260;16454095559178500;4802133630890480;4916983121264900;5050033275254;1686918114932200;5935051927405500
29/04/2025 21:00;210;10;1143240;320;2291750;20317363402703900;4286180606161350;50387229451719900;4901936016652930;1719069481348630;5993993257792220
29/04/2025 22:00;220;10;1749270;500;2701290;1992033979745460;55111168149424400;4671700648034060;5469430764253990;1774360937708940;6210162003978660
29/04/2025 23:00;230;10;552040;270;944260;2013825111428250;5267377659650340;43046783508961300;5420900973407020;1765442649696750;6713515455733640
30/04/2025 00:00;0;20;498210;180;818370;222520230107988;4554602048169550;4918405374518850;5029041662271160;17615104475704600;5722963484853510
30/04/2025 01:00;10;20;433610;140;1024900;24453093482327300;4759385609687770;45218065377339;5166527588649080;18047656827193000;6259638067241470
30/04/2025 02:00;20;20;323140;130;758560;2475124738650630;47938493532506800;4794764696863160;5115453264054900;18109611784601300;6110701137395630
30/04/2025 03:00;30;20;590080;250;1048570;235107164227331;4309408331754040;3676683181292350;4943435072244670;17681311629287000;625065568926192
30/04/2025 04:00;40;20;480260;240;962970;26577789985526700;46400317556495;4715447402267990;5133111571117450;18306684375653800;6225804962618850
30/04/2025 05:00;50;20;517200;270;929150;24907321992042300;4488047509869070;42857876861461700;5166884404507380;183347805726916;6167095047700130
30/04/2025 06:00;60;20;485350;170;1030800;2632502467844640;4828246135924940;5187188086273100;5121246480356100;1836287676972940;5901872990446300
30/04/2025 07:00;70;20;1140230;90;903820;2540867820394060;464975961173952;4763566209833860;5106810024433680;18136181536460800;62088885224586300
30/04/2025 08:00;80;20;1795110;550;3336020;2513580223753430;429677973131073;4678654742147800;5020463632811650;1791876020128550;5991506244345200
30/04/2025 09:00;90;20;1515680;520;3324290;2597779158730700;6116266386758440;47732524509453600;5608360513258280;18954801931475300;6397436526655590
30/04/2025 10:00;100;20;1802970;520;1072060;22439709420276200;5731356004033870;41794378877387600;5778892814317960;1823163441505840;6936587288988830
30/04/2025 11:00;110;20;1431170;440;2965460;25953068791825500;4699185516046820;521582409631633;5232536557480260;1824255307679720;6472678278110540
30/04/2025 12:00;120;20;1405020;500;2752220;1926837089605820;5236601946261170;5371841603317540;5185322027281030;17508556607539300;6100472534910670
30/04/2025 13:00;130;20;1468380;490;2673360;2006822229470760;5308345550715540;4731875158572950;5425893681982340;17664406119563900;68583857415816700
30/04/2025 14:00;140;20;1766820;560;2724780;2055531783491260;5709170660893410;5221382227559460;5512681454015620;17937883005683600;6694544158131100
30/04/2025 15:00;150;20;1521710;470;2599270;20048044124906800;4685765380931850;4343641641227400;50688596182275200;1735008930920190;5596323422036180
30/04/2025 16:00;160;20;1825830;560;2260050;18385184804004700;5659353932488920;42661299788832900;5581759419302230;17587454686845200;7171964298478410
30/04/2025 17:00;170;20;1438620;440;2438680;1805021064034140;4815442091514190;4583415957204820;5271988894768830;17115252641808300;6605699225829340
30/04/2025 18:00;180;20;1566470;560;2393070;18615825127991400;4445700316885150;4759200054574260;4953977848380990;1701522392764130;6375623768544080
30/04/2025 19:00;190;20;1603030;580;2504480;17789692478657200;5478802034923350;44299556439523300;5420216095137150;17407854889260300;6624888571237870
30/04/2025 20:00;200;20;1844740;480;2283090;20625670271764600;574324000065289;4788502867591150;5621674676530410;17965470541091100;5764512052785070
30/04/2025 21:00;210;20;1227990;480;2412820;2043059654660120;6391203803496000;4695492780377360;5933237343770450;18260191383738200;746589626329747
30/04/2025 22:00;220;20;611240;620;2598280;21309236526508500;4524830187098610;41941969046163700;49354604470139700;17458800572525600;6007303554693500
30/04/2025 23:00;230;20;332090;90;678870;19515488734534300;53692853052669300;4722386304025590;5588545677539310;17611965962813600;6786551308040450
01/05/2025 00:00;0;30;680410;250;1132810;21880917363391400;4846690662089260;48841047599981300;5116679365224180;17705482935553300;6395161960466850
01/05/2025 01:00;10;30;739600;210;1219930;22584577257329000;543379358500418;460017339934278;5541674537220520;18104583381101400;7402460385144430
01/05/2025 02:00;20;30;648140;200;1338280;224915979364658;4305645808205790;4991727179170740;4982711078681670;17526562594572800;5815815360569600
01/05/2025 03:00;30;30;729220;220;1323750;25368673400664800;4414458445187880;40474209823790900;5047138692535380;18012530232693700;5919729310401220
01/05/2025 04:00;40;30;527670;210;1192950;2465763297846800;4655395905775880;4719680156872080;5032533015975020;18026342899658100;577369978127068
01/05/2025 05:00;50;30;750830;290;1332440;2684680904993160;509757051424207;4075454085997310;5121521709527930;1857580661461080;5808093085846530
01/05/2025 06:00;60;30;838570;280;1331670;24394712655658500;4735654457126000;4096513774503150;512890435591578;18027034126911800;5789913910096610
01/05/2025 07:00;70;30;568750;230;1279680;2844226422441900;5022116832194440;52821877496471400;5272070810557670;17868875187731900;6533837961655740
01/05/2025 08:00;80;30;590000;200;1396230;24119602627249700;5553857354905290;4153483460902550;5403433618938850;18394869071540100;6677788087468250
01/05/2025 09:00;90;30;803140;290;1288660;25157380630546800;5358078861629490;4324519240758660;5502929806889480;18452646525396800;7405211224318120
01/05/2025 10:00;100;30;903620;420;1505820;251877889655821;5312912588088940;4477697049260380;5647088579231960;18725103370449100;7591224510187000
01/05/2025 11:00;110;30;597520;290;1274670;22179315535109900;5267746314548390;4879736544398090;5289578575352530;17960770487540700;6026277554988170
01/05/2025 12:00;120;30;611240;170;1233080;23278702965149400;4425987387957520;4397363191863420;5050201459019290;17704799138751200;6003627656288670
01/05/2025 13:00;130;30;609520;270;1071720;1912094842288930;5737291596889610;3907452222382500;5642943218711600;177367880618782;72004873746046100
01/05/2025 14:00;140;30;437400;210;912160;2217817654877380;4739980432929770;4987946051647640;5061356400904810;1769671669878100;629609818851478
01/05/2025 15:00;150;30;550710;150;922650;1919279677270240;5486702713193410;4188784044066950;5592355414177970;17622270872502100;6703497935165940
01/05/2025 16:00;160;30;546050;250;936430;17641281272908900;5837684861098510;4514625143773870;5851282583817360;17565034621485600;67434141053534500
01/05/2025 17:00;170;30;670900;330;1103670;17687524036202600;5295468814135880;4728958209354290;527395791681378;17300863012498300;6783330275540960
01/05/2025 18:00;180;30;627480;180;981720;1921337890408910;4289308854311110;4607885363031190;4911819587802340;17026661262768900;5504198880085890
01/05/2025 19:00;190;30;677460;210;898060;17259613757068100;45839337877848800;4969951722288420;5096471184593090;16880908957452700;6301675748218640
01/05/2025 20:00;200;30;786790;350;938740;1741186185072810;573143418126422;4744147718223340;5807171404598790;1747749636824130;6993794723702310
01/05/2025 21:00;210;30;496460;200;916140;188392679788782;4957074268889860;4186702876904610;5157305692719700;1730442733127670;6212920115269640
01/05/2025 22:00;220;30;797440;330;1048260;18234556830845000;5105918044192480;5421023327137710;5253841893592950;17288142546723000;6556085086803960
01/05/2025 23:00;230;30;654390;260;1180850;2369553968150260;5433377798210380;4618207577931720;5350378094466190;18271019851330600;646013420351915
02/05/2025 00:00;0;40;504700;210;876510;2115040811317790;5391608617855580;4473649299462970;554836623737421;17868365525904500;6406657132953500
02/05/2025 01:00;10;40;492530;120;853610;2273230661932480;5164759906291670;4904590169296430;5253358830007860;18224785157097900;638385046302659
02/05/2025 02:00;20;40;441150;220;1017720;2431420512547170;4940869557403190;4633683185632090;5138377880559670;1811756554752230;5588590345555880
02/05/2025 03:00;30;40;454170;230;867160;2335162604902320;4891083350710720;46952544573584100;5224084240689340;17948285582708800;6546067268130500
02/05/2025 04:00;40;40;513630;180;1057510;2545516955131860;5466865759580700;5525310859641550;5490911722969710;18551708312488100;6951305923118830
02/05/2025 05:00;50;40;600130;230;1168420;270397074741224;532296953127219;4424590003001700;5502438336283770;18717440886754500;6362838976910570
02/05/2025 06:00;60;40;463610;100;961220;2571760799737050;4892477394522860;438874118851686;5210807431236010;18303879896867000;6397135312150400
02/05/2025 07:00;70;40;628880;260;965160;2765337272393280;5594914051973390;4587024826412600;5542604533984050;18945462934576600;6431431647390220
02/05/2025 08:00;80;40;1457750;520;1072060;2699637470431050;5040783773463640;4278555570130590;5257825636500710;185698480923784;6346807331091460
02/05/2025 09:00;90;40;1416950;480;3289360;26206799406733700;4671102147399120;3970086313848570;49715652739769600;1826657098470960;6153913916273780
02/05/2025 10:00;100;40;1281750;500;2889960;23310514841590500;47222373898731100;37900696979029900;5105046358206530;17857695921175100;6822704891033070
02/05/2025 11:00;110;40;1474220;480;3112900;2141551250873780;4607672156104450;4337935822446440;50797358275389400;17516162954362900;6726342011245170
02/05/2025 12:00;120;40;1331730;490;2639270;21079618591955800;4962601579945500;3920535757561790;5188788363006340;1764324357876610;6580000043761320
02/05/2025 13:00;130;40;1952330;550;2838600;2125908523059;5726889650155250;4412588094230110;5420654943907460;18052307609666100;6552297665427110
02/05/2025 14:00;140;40;1807080;570;2406180;20818680070298500;4712099638504610;4786985300216620;5006945790550960;17478851829797100;5684907265898950
02/05/2025 15:00;150;40;1633080;520;2655560;15914215768113100;52002034998977000;4223174669120580;5336153445164450;1698723411516580;7027242385442910
02/05/2025 16:00;160;40;1317970;470;2244170;18523728582444600;47663384125367800;4000281683300330;5238127595232080;17161728493635100;616877445257726
02/05/2025 17:00;170;40;1671750;520;2352580;183734305328285;4975529090759790;4606997573232770;5407216500454230;1724377912530420;6554392901546580
02/05/2025 18:00;180;40;1557000;510;2484640;17583683615526700;4347959852357290;4922252737608500;4938198875528770;16811532468507600;6197831779056970
02/05/2025 19:00;190;40;1590170;570;2173150;20073207453367500;5003796163385880;3907559583066460;5180020846452400;1751287919969810;6255431940583350
02/05/2025 20:00;200;40;1676820;520;2354920;1916856849623860;5008374223689510;4907013144516390;52165174508069;1737947238628050;6719724732163260
02/05/2025 21:00;210;40;1357410;390;2682070;21136860737375200;53485864993764200;4885754377014260;5302222401100020;1784482236029450;6555068520358690
02/05/2025 22:00;220;40;1733720;640;2364670;1967605921947460;524110033752384;4978728951534770;5437269706016870;17571959051683100;6887042657973560
02/05/2025 23:00;230;40;617740;300;843190;223709400583503;4462523877516290;5033682040942910;5221896907820250;18013733703470800;6456049308393430
03/05/2025 00:00;0;50;592500;160;1086520;2445259959179130;5575236832979720;5405658853082310;5439603086405370;1845550835525850;6531773722833460
03/05/2025 01:00;10;50;638120;280;1234730;2500281635431910;5161433673518810;4399774795608230;520344099866727;18331139289907300;6332983600670570
03/05/2025 02:00;20;50;605520;200;1174820;223617876098569;5141180827669060;4575316683841380;5414179705450110;17924858555313100;6464775027439290
03/05/2025 03:00;30;50;605540;240;1242340;2444791300843260;5045058974098590;437066223979416;5302081693162260;18189716438314200;5879750352089330
03/05/2025 04:00;40;50;730740;290;1295200;2494635455696310;4800053162312030;4544989652344680;5193516825629960;18141979764700500;5881707827118540
03/05/2025 05:00;50;50;851530;300;1401500;26597585107770800;5170841250709070;5159604402880560;5485695955636180;18575058391520200;689641847345686
03/05/2025 06:00;60;50;634710;200;1420790;270295303325218;5279094696323720;3992969565197300;5238943981282140;1869397689804010;5856834085178160
03/05/2025 07:00;70;50;578000;190;1456330;2460536429411770;41646410083287000;41841467716348700;4734646797222020;17773125148282;5639344989968870
03/05/2025 08:00;80;50;481690;140;1338110;2556585938601320;4759264658705910;5072356182636040;5125497664799600;1821451123725490;57983269112482300
03/05/2025 09:00;90;50;579750;180;1372260;21798536126512000;4909331454094970;4935618307233410;5215539505428790;17724446146024300;6095918694974720
03/05/2025 10:00;100;50;650810;240;1259210;2616291750870280;51777152706990300;43919698171620900;52944770451405;18513295261654900;6343167039198290
03/05/2025 11:00;110;50;768750;250;1070550;2226671481939500;5648138041192540;4880372704120020;5787737411407480;18164076243505500;6715088482671220
03/05/2025 12:00;120;50;672910;290;1274680;22083795909766700;4672839537466370;46805187955703900;5071753586041270;17648989155198200;5559347164453140
03/05/2025 13:00;130;50;684990;330;1182380;20500249248607800;4818644018838780;51508285502861700;5113317280250230;17484359396710600;6088166643114280
03/05/2025 14:00;140;50;581380;190;1036470;21719041362520100;47831755746509500;45593858100113800;5164863367081040;17649443991703500;5840271542004090
03/05/2025 15:00;150;50;791210;310;1072060;14915313213157700;4661819396186470;4957190238978090;5194907419485250;16568206680066900;5934376936398820
03/05/2025 16:00;160;50;818060;330;922520;18510982871373400;4893427404138300;5607070252967880;5129499557543900;1722336113277520;64591092868304000
03/05/2025 17:00;170;50;623800;260;1000600;17977568558597200;5438467470350850;4779039432286640;5432611696641380;17415869018965000;6859721036362230
03/05/2025 18:00;180;50;644540;250;966920;17319545418612500;4523691088682140;45576878935911700;5135589453930410;1685977735713290;5622787761069230
03/05/2025 19:00;190;50;694670;300;881720;2072563651329720;5274775616977650;4834630108639290;5479129670949400;17746233285483400;7171370026909670
03/05/2025 20:00;200;50;756430;310;1099880;1720490419657860;4211656381504300;440084327910355;4917008181689220;1668656382023890;5714167380215970
03/05/2025 21:00;210;50;842580;250;974340;203292671411073;4770637038493940;5493666609746180;5388625789347720;17434708590413100;6194304256519750
03/05/2025 22:00;220;50;738970;320;1178000;20534379183059100;4900513496950540;4620972025373040;5403296178297300;17530413625934100;609845908091704
03/05/2025 23:00;230;50;345820;180;1213350;22857002698393200;58736958885578600;4418026210985410;5502551531745060;18365398349037900;6626840262681950
04/05/2025 01:00;10;60;704230;250;1092620;21935822831724400;395387762546413;4979762598284770;4858816376245390;1726731223749070;5278991342913680
04/05/2025 02:00;20;60;670810;290;1234840;25644104861216100;4059127879064010;4890804214502070;4963144110042920;17876179668714400;5212960384797150
04/05/2025 03:00;30;60;646550;230;1259240;2546640908724140;506491608456736;4336984219979880;5256736339569470;18352419405369900;64652857141905
04/05/2025 04:00;40;60;738100;330;1283640;2314669559512260;5374120884823060;47810071307450500;5368134818998000;18159064781679900;6685414375068910
04/05/2025 05:00;50;60;771490;410;1424320;25054745783461400;5270196452955350;3958429005821150;5289559344439340;1839331009399690;6414226834005240
04/05/2025 06:00;60;60;788720;260;1466370;26579573980772100;5135943248159850;46131068764737800;5194373269287560;1855490772119570;6545987522725840
04/05/2025 07:00;70;60;745840;210;1412910;2712034963747620;562436625869212;4713529885785140;5644599096002640;18880235574967500;6324908833144670
04/05/2025 08:00;80;60;624560;250;1287060;2444525563534830;478164415563956;5221511748329780;51136103739573400;18057610423122000;5819119090426360
04/05/2025 09:00;90;60;725380;310;1438910;2045704314002080;5510283903948030;4238793948359490;5509807832477710;17823698422977100;6628812910858700
04/05/2025 10:00;100;60;740820;270;1250660;2478483477860550;4238379939070080;4029449484666540;472469039839224;17836915186325900;6498133053863320
04/05/2025 11:00;110;60;676140;330;1453450;2120479514549410;461417921548321;4191818664594160;5176607750535000;17487808879565700;645014854734497
04/05/2025 12:00;120;60;707080;200;1324760;18973991802816400;4137415044795950;3996074406570430;4920614592947140;16914806292820400;6178384566414070
04/05/2025 13:00;130;60;563520;250;1196070;16716234932113700;491343185061941;5072803818819320;50765754127537400;1696415116512680;5664953884434440
04/05/2025 14:00;140;60;591130;190;1067380;2122097129029660;501677058416469;5149381612608010;5283449645022480;17691530985626800;6513903537292860
04/05/2025 15:00;150;60;790330;380;1036980;19364499050861300;5134373223923980;46860784895375700;531094228671855;1747186146959120;5886394275373300
04/05/2025 16:00;160;60;647310;340;928450;1819741381379390;51009161168717400;5040998808595190;5250396760608010;17280070130505000;6994303911622390
04/05/2025 17:00;170;60;678960;220;896800;2021983323928790;4580878861729800;4587074997583840;4771102755588260;1732341441675810;5405736696848390
04/05/2025 18:00;180;60;527530;170;942120;18955987024534600;4940634195128550;448877130392106;5157252461632710;17313715151244500;5877483123308030
04/05/2025 19:00;190;60;707750;310;914850;205607467589266;4314241761072390;4414008773909950;49716519070601900;17241232894375200;5416895623496850
04/05/2025 20:00;200;60;657380;230;956680;1644679517661170;5728518091932360;44110213067236500;5522976646313850;17331278322457900;6597179873483890
04/05/2025 21:00;210;60;751360;280;925430;19119746939322900;4905164839892160;3923612784732260;5185154674275570;17320544460844500;62419040010714900
04/05/2025 22:00;220;60;590010;230;956090;17574929937578000;48016884055333300;46403005042343100;5310435461089040;1703708369340340;6937956915163930
04/05/2025 23:00;230;60;703490;170;1167030;19601003078464000;5829340983184670;4510019550136350;5615452641318470;1800776803986330;7006484691165640
05/05/2025 00:00;0;0;505950;190;915130;21627076219350000;44183724617116000;4827766085995810;4778587659687420;174532476637583;5509475834210900
05/05/2025 01:00;10;0;538110;170;920680;23975196636304700;4472348412007900;4563765875343360;4994071749338500;1783245370144960;6413377185992400
05/05/2025 02:00;20;0;479280;160;1011660;2406834582171280;4484583519052500;4459438780487450;5028001992529770;17852543632783200;5601748341567120
05/05/2025 03:00;30;0;514540;270;989675;25763537832166100;50207790777995000;4192558864483880;5176815119313580;18374920213724700;5991969116604800
05/05/2025 04:00;40;0;489040;120;967690;26519261814846100;52416124274166700;4548208754177110;5432200451911600;1859869548593520;6595506000563410
05/05/2025 05:00;50;0;499120;230;1067390;29096096321231000;5022116832194440;58307345325854900;5966467867229820;17868875187731900;6703090900339990
05/05/2025 06:00;60;0;449810;160;1110240;2552705501707080;63185981282593100;4067114755700330;5829595047810930;1898835731669030;7394760026975600
05/05/2025 07:00;70;0;451620;160;897780;24452169254156700;39080139582087000;45595371404541100;4611230391059570;17621832367227900;6580265467032450
05/05/2025 08:00;80;0;1907520;630;1072060;2583322703811240;5430908401943640;4688122636147870;5414340009128880;18590438256688700;641195746820515
05/05/2025 09:00;90;0;1410560;500;1072060;2362500708403690;4822068588358820;4288249492536390;5240743850811000;1795478535678490;6057356204741610
05/05/2025 10:00;100;0;1764470;590;1072060;26222941152654800;4825704511588930;435404154256179;5155399037493570;18346293428692700;62043407989455100
05/05/2025 11:00;110;0;1545140;560;3311120;22610449121992200;4803543202661410;4677316289597750;5139589090460460;1779333896962950;5984240497233430
05/05/2025 12:00;120;0;1691850;530;2622170;2115163544818900;46525316161143700;4126818931321720;5096416235105000;17499011125285500;6251049077899680
05/05/2025 13:00;130;0;1147600;380;2470290;2025775023786320;59190431776878100;469755505638932;5671346176856770;1799818412452340;622227543204704
05/05/2025 14:00;140;0;1451635;450;2672820;2107762613520750;5512986240781000;4210736433491860;5550219000422130;1791813704067160;6752709782302980
05/05/2025 15:00;150;0;1755670;520;2614950;18934952400406600;5116197173089330;5003590865071270;53722703002007;1739834144660560;7180940082424970
05/05/2025 16:00;160;0;611240;240;2501230;17573398154666700;58285679683787200;5549926167256730;5765025174098910;1755029370738940;6017185775246050
05/05/2025 17:00;170;0;611240;670;2920690;20634324571279000;43794254269407000;4257464711511880;4987503140676250;17284861399162200;55571358526498600
05/05/2025 18:00;180;0;1529550;440;2388200;16715745239007400;44241576392493900;4780815798636010;4824798488151220;16719440605475800;5649941986924870
